SETTLEMENTDATE,RRP
2009-08-14,20.991041666666664
2009-08-15,14.904375
2009-08-16,13.1025
2009-08-17,20.167083333333334
2009-08-18,26.243333333333336
2009-08-19,24.325416666666666
2009-08-20,22.93166666666667
2009-08-21,19.324583333333333
2009-08-22,20.742708333333333
2009-08-23,17.652916666666666
2009-08-24,25.593333333333334
2009-08-25,24.477083333333336
2009-08-26,23.91270833333333
2009-08-27,24.23125
2009-08-28,25.59958333333333
2009-08-29,22.293333333333333
2009-08-30,18.277916666666666
2009-08-31,21.380416666666665
2009-09-01,23.368958333333335
2009-09-02,13.454166666666667
2009-09-03,17.3875
2009-09-04,18.900625
2009-09-05,19.192291666666666
2009-09-06,18.107291666666665
2009-09-07,31.395
2009-09-08,29.078541666666666
2009-09-09,29.606041666666666
2009-09-10,22.50979166666667
2009-09-11,19.284166666666668
2009-09-12,14.288541666666667
2009-09-13,14.398125
2009-09-14,22.232083333333335
2009-09-15,24.133125000000003
2009-09-16,22.863125
2009-09-17,29.121041666666667
2009-09-18,24.952083333333334
2009-09-19,22.173541666666665
2009-09-20,20.825625
2009-09-21,24.435625
2009-09-22,27.345625
2009-09-23,22.859375
2009-09-24,20.926041666666666
2009-09-25,23.09375
2009-09-26,26.0475
2009-09-27,29.45375
2009-09-28,28.933958333333333
2009-09-29,24.483958333333334
2009-09-30,23.340625
2009-10-01,24.055208333333336
2009-10-02,25.881041666666665
2009-10-03,22.974166666666665
2009-10-04,20.713125
2009-10-05,27.854791666666667
2009-10-06,38.62854166666667
2009-10-07,28.254375
2009-10-08,28.782916666666665
2009-10-09,32.35395833333333
2009-10-10,25.023750000000003
2009-10-11,19.289375
2009-10-12,23.3725
2009-10-13,25.89
2009-10-14,25.949375
2009-10-15,26.049166666666665
2009-10-16,32.36708333333333
2009-10-17,26.643333333333334
2009-10-18,21.191666666666666
2009-10-19,23.989375
2009-10-20,21.556458333333335
2009-10-21,29.214583333333334
2009-10-22,25.814999999999998
2009-10-23,24.558125
2009-10-24,20.197708333333335
2009-10-25,18.34541666666667
2009-10-26,22.402291666666667
2009-10-27,24.846666666666664
2009-10-28,23.15416666666667
2009-10-29,26.89125
2009-10-30,30.919791666666665
2009-10-31,25.282708333333332
2009-11-01,25.441041666666667
2009-11-02,28.301041666666666
2009-11-03,25.199583333333333
2009-11-04,26.743750000000002
2009-11-05,24.483541666666667
2009-11-06,23.246875
2009-11-07,22.116041666666664
2009-11-08,27.3125
2009-11-09,36.092708333333334
2009-11-10,61.818125
2009-11-11,46.06875
2009-11-12,31.695416666666663
2009-11-13,27.056458333333335
2009-11-14,24.8175
2009-11-15,24.614166666666666
2009-11-16,27.555000000000003
2009-11-17,23.408541666666665
2009-11-18,25.975416666666664
2009-11-19,134.45604166666666
2009-11-20,33.62229166666666
2009-11-21,26.45958333333333
2009-11-22,28.481041666666666
2009-11-23,27.070833333333336
2009-11-24,25.350624999999997
2009-11-25,32.08166666666667
2009-11-26,32.877291666666665
2009-11-27,29.792083333333334
2009-11-28,23.0775
2009-11-29,21.981458333333332
2009-11-30,25.650625
2009-12-01,25.559791666666666
2009-12-02,25.98125
2009-12-03,23.009375000000002
2009-12-04,21.551458333333333
2009-12-05,19.164166666666667
2009-12-06,19.062916666666666
2009-12-07,23.709166666666665
2009-12-08,21.4575
2009-12-09,24.346041666666665
2009-12-10,22.738125
2009-12-11,20.980208333333334
2009-12-12,18.384375000000002
2009-12-13,19.969375
2009-12-14,25.227708333333336
2009-12-15,29.280208333333334
2009-12-16,54.018125
2009-12-17,26.017916666666665
2009-12-18,19.957916666666666
2009-12-19,16.918541666666666
2009-12-20,17.183541666666667
2009-12-21,25.432916666666667
2009-12-22,28.093125
2009-12-23,29.660625
2009-12-24,20.446875000000002
2009-12-25,14.267291666666667
2009-12-26,15.780000000000001
2009-12-27,18.122708333333332
2009-12-28,19.968125
2009-12-29,24.909375
2009-12-30,29.844583333333333
2009-12-31,27.903541666666666
2010-01-01,21.29
2010-01-01,18.16936170212766
2010-01-02,15.271666666666667
2010-01-03,17.778125
2010-01-04,21.00125
2010-01-05,23.317916666666665
2010-01-06,23.058333333333334
2010-01-07,22.75583333333333
2010-01-08,27.72520833333333
2010-01-09,42.668125
2010-01-10,31.00854166666667
2010-01-11,1152.9866666666667
2010-01-12,38.97833333333333
2010-01-13,22.003541666666667
2010-01-14,19.797708333333333
2010-01-15,22.816041666666667
2010-01-16,23.12125
2010-01-17,13.237916666666665
2010-01-18,18.795625
2010-01-19,21.286041666666666
2010-01-20,22.609375
2010-01-21,27.77333333333333
2010-01-22,31.05875
2010-01-23,21.362916666666667
2010-01-24,21.5425
2010-01-25,26.778125
2010-01-26,25.840208333333333
2010-01-27,26.8225
2010-01-28,29.78833333333333
2010-01-29,24.795625
2010-01-30,26.41333333333333
2010-01-31,28.936041666666668
2010-02-01,25.031458333333333
2010-02-02,146.20395833333333
2010-02-03,200.705
2010-02-04,27.9225
2010-02-05,25.63479166666667
2010-02-06,21.240833333333335
2010-02-07,22.097916666666666
2010-02-08,365.1525
2010-02-09,470.74083333333334
2010-02-10,113.01229166666667
2010-02-11,33.92395833333333
2010-02-12,30.722083333333334
2010-02-13,25.805625000000003
2010-02-14,25.7775
2010-02-15,29.900000000000002
2010-02-16,25.176458333333333
2010-02-17,23.299166666666665
2010-02-18,22.699375
2010-02-19,29.690625
2010-02-20,29.856875
2010-02-21,25.124166666666667
2010-02-22,31.217291666666668
2010-02-23,27.879791666666666
2010-02-24,26.39125
2010-02-25,26.925625
2010-02-26,28.323333333333334
2010-02-27,22.416666666666668
2010-02-28,18.58395833333333
2010-03-01,19.647083333333335
2010-03-02,21.913749999999997
2010-03-03,22.684791666666666
2010-03-04,24.572083333333335
2010-03-05,27.19395833333333
2010-03-06,22.95104166666667
2010-03-07,21.473125
2010-03-08,18.61
2010-03-09,19.9925
2010-03-10,20.203333333333333
2010-03-11,19.925208333333334
2010-03-12,20.781041666666667
2010-03-13,20.269791666666666
2010-03-14,18.99
2010-03-15,27.567291666666666
2010-03-16,30.449791666666666
2010-03-17,28.814375
2010-03-18,27.084166666666665
2010-03-19,28.808125
2010-03-20,24.238333333333333
2010-03-21,19.657291666666666
2010-03-22,22.402916666666666
2010-03-23,20.535208333333333
2010-03-24,21.789375000000003
2010-03-25,26.578333333333333
2010-03-26,24.311041666666668
2010-03-27,21.093333333333334
2010-03-28,19.236458333333335
2010-03-29,24.595625
2010-03-30,20.836666666666666
2010-03-31,21.265416666666667
2010-04-01,21.23604166666667
2010-04-02,19.942916666666665
2010-04-03,18.936458333333334
2010-04-04,18.917708333333334
2010-04-05,19.04625
2010-04-06,21.720625
2010-04-07,24.089583333333334
2010-04-08,24.049791666666668
2010-04-09,24.846458333333334
2010-04-10,23.530416666666667
2010-04-11,20.651041666666668
2010-04-12,24.210624999999997
2010-04-13,26.13083333333333
2010-04-14,25.97854166666667
2010-04-15,33.418749999999996
2010-04-16,24.73375
2010-04-17,25.731458333333332
2010-04-18,21.609166666666667
2010-04-19,23.260416666666668
2010-04-20,51.796875
2010-04-21,179.125
2010-04-22,1276.8414583333333
2010-04-23,23.587708333333335
2010-04-24,20.582083333333333
2010-04-25,20.678124999999998
2010-04-26,18.930833333333332
2010-04-27,31.036041666666666
2010-04-28,27.282916666666665
2010-04-29,26.622708333333335
2010-04-30,28.082291666666666
2010-05-01,24.100624999999997
2010-05-02,22.48125
2010-05-03,24.316458333333333
2010-05-04,22.80125
2010-05-05,26.714375
2010-05-06,24.836875000000003
2010-05-07,25.248541666666668
2010-05-08,23.138333333333335
2010-05-09,21.703333333333333
2010-05-10,26.094166666666666
2010-05-11,30.5925
2010-05-12,40.71104166666667
2010-05-13,33.270625
2010-05-14,40.300000000000004
2010-05-15,37.565625000000004
2010-05-16,38.47479166666667
2010-05-17,45.30854166666666
2010-05-18,41.44958333333333
2010-05-19,38.13708333333333
2010-05-20,33.560208333333335
2010-05-21,32.98854166666667
2010-05-22,37.222500000000004
2010-05-23,27.484166666666667
2010-05-24,31.634375000000002
2010-05-25,35.83979166666666
2010-05-26,32.12020833333333
2010-05-27,29.709791666666664
2010-05-28,25.111041666666665
2010-05-29,24.416458333333335
2010-05-30,20.369375
2010-05-31,27.480416666666667
2010-06-01,29.832083333333333
2010-06-02,30.686666666666667
2010-06-03,34.81125
2010-06-04,35.549375
2010-06-05,53.62604166666667
2010-06-06,44.86729166666667
2010-06-07,38.103125
2010-06-08,27.908958333333334
2010-06-09,24.32166666666667
2010-06-10,28.069374999999997
2010-06-11,25.54125
2010-06-12,24.789583333333336
2010-06-13,24.22520833333333
2010-06-14,24.864166666666666
2010-06-15,28.50916666666667
2010-06-16,23.515208333333334
2010-06-17,21.720208333333332
2010-06-18,21.599999999999998
2010-06-19,18.989583333333332
2010-06-20,21.825625
2010-06-21,69.81604166666666
2010-06-22,33.77395833333333
2010-06-23,29.895625
2010-06-24,23.6725
2010-06-25,22.666666666666668
2010-06-26,31.83666666666667
2010-06-27,34.25416666666667
2010-06-28,33.58416666666667
2010-06-29,43.614583333333336
2010-06-30,35.34520833333333
2010-07-01,20.15666666666667
2010-07-02,31.912916666666664
2010-07-03,27.814166666666665
2010-07-04,25.85166666666667
2010-07-05,30.06895833333333
2010-07-06,29.199791666666666
2010-07-07,29.788541666666664
2010-07-08,27.937083333333334
2010-07-09,24.52916666666667
2010-07-10,22.522291666666664
2010-07-11,20.112708333333334
2010-07-12,22.943125
2010-07-13,20.485416666666666
2010-07-14,23.249375
2010-07-15,25.16333333333333
2010-07-16,24.032708333333332
2010-07-17,21.339791666666667
2010-07-18,24.47520833333333
2010-07-19,27.790000000000003
2010-07-20,32.16166666666667
2010-07-21,30.81458333333333
2010-07-22,33.5625
2010-07-23,32.297916666666666
2010-07-24,33.23666666666667
2010-07-25,29.403333333333332
2010-07-26,33.76958333333334
2010-07-27,28.701458333333335
2010-07-28,26.956875
2010-07-29,22.437083333333334
2010-07-30,23.244791666666668
2010-07-31,20.309583333333332
2010-08-01,23.035208333333333
2010-08-02,28.391041666666666
2010-08-03,30.680208333333336
2010-08-04,27.421041666666667
2010-08-05,33.063541666666666
2010-08-06,37.23020833333333
2010-08-07,35.70333333333333
2010-08-08,32.98666666666667
2010-08-09,29.972291666666667
2010-08-10,30.904583333333335
2010-08-11,31.06375
2010-08-12,30.505
2010-08-13,26.602500000000003
2010-08-14,21.560625
2010-08-15,20.283333333333335
2010-08-16,26.030416666666667
2010-08-17,28.757291666666664
2010-08-18,27.224791666666665
2010-08-19,22.266666666666666
2010-08-20,23.142291666666665
2010-08-21,22.629791666666666
2010-08-22,20.840833333333332
2010-08-23,26.023750000000003
2010-08-24,24.048333333333332
2010-08-25,27.390416666666667
2010-08-26,28.06041666666667
2010-08-27,25.806250000000002
2010-08-28,27.448958333333334
2010-08-29,24.07604166666667
2010-08-30,24.028541666666666
2010-08-31,21.32645833333333
2010-09-01,24.66208333333333
2010-09-02,23.161666666666665
2010-09-03,21.360208333333333
2010-09-04,20.381041666666665
2010-09-05,18.430416666666666
2010-09-06,25.141875
2010-09-07,26.484375
2010-09-08,23.24229166666667
2010-09-09,22.85166666666667
2010-09-10,22.332708333333333
2010-09-11,22.374791666666667
2010-09-12,20.77541666666667
2010-09-13,24.192708333333332
2010-09-14,24.404583333333335
2010-09-15,21.51875
2010-09-16,22.355208333333334
2010-09-17,21.91
2010-09-18,21.090416666666666
2010-09-19,18.308125
2010-09-20,21.139583333333334
2010-09-21,23.537916666666664
2010-09-22,22.842291666666668
2010-09-23,22.581458333333334
2010-09-24,21.918958333333336
2010-09-25,19.44125
2010-09-26,17.441666666666666
2010-09-27,18.286041666666666
2010-09-28,21.11
2010-09-29,25.572708333333335
2010-09-30,24.83729166666667
2010-10-01,20.94125
2010-10-02,18.483333333333334
2010-10-03,14.998958333333334
2010-10-04,19.553541666666668
2010-10-05,20.757083333333334
2010-10-06,20.65458333333333
2010-10-07,20.715416666666666
2010-10-08,21.966250000000002
2010-10-09,21.47854166666667
2010-10-10,19.358958333333334
2010-10-11,20.348125
2010-10-12,19.711458333333333
2010-10-13,21.184375
2010-10-14,19.299791666666668
2010-10-15,18.22791666666667
2010-10-16,18.2175
2010-10-17,18.33375
2010-10-18,22.430833333333336
2010-10-19,22.533749999999998
2010-10-20,18.203333333333333
2010-10-21,20.359166666666667
2010-10-22,60.25062499999999
2010-10-23,19.714375
2010-10-24,18.129583333333333
2010-10-25,22.095
2010-10-26,19.544375
2010-10-27,19.168541666666666
2010-10-28,18.007916666666667
2010-10-29,17.540208333333332
2010-10-30,17.763333333333332
2010-10-31,15.426458333333334
2010-11-01,15.800416666666665
2010-11-02,16.260208333333335
2010-11-03,18.824375
2010-11-04,18.458541666666665
2010-11-05,20.039583333333333
2010-11-06,18.411458333333332
2010-11-07,18.562708333333333
2010-11-08,20.295833333333334
2010-11-09,20.692083333333333
2010-11-10,19.706041666666668
2010-11-11,18.944583333333334
2010-11-12,20.15625
2010-11-13,17.260208333333335
2010-11-14,16.512291666666666
2010-11-15,18.862708333333334
2010-11-16,18.152916666666666
2010-11-17,17.646666666666665
2010-11-18,18.855625
2010-11-19,19.2725
2010-11-20,16.050833333333333
2010-11-21,14.207500000000001
2010-11-22,18.511875
2010-11-23,20.982083333333332
2010-11-24,21.815416666666668
2010-11-25,22.568749999999998
2010-11-26,23.824583333333333
2010-11-27,15.494166666666667
2010-11-28,13.130625
2010-11-29,16.067291666666666
2010-11-30,17.2725
2010-12-01,21.138749999999998
2010-12-02,20.392916666666668
2010-12-03,20.620416666666667
2010-12-04,20.749583333333334
2010-12-05,17.510416666666668
2010-12-06,21.129791666666666
2010-12-07,18.903333333333332
2010-12-08,17.991666666666667
2010-12-09,18.330625
2010-12-10,16.24625
2010-12-11,-4.8479166666666655
2010-12-12,15.9225
2010-12-13,19.258125
2010-12-14,21.3575
2010-12-15,19.219583333333333
2010-12-16,18.766875
2010-12-17,17.658333333333335
2010-12-18,13.964791666666668
2010-12-19,13.336041666666667
2010-12-20,15.775208333333333
2010-12-21,17.199583333333333
2010-12-22,17.203958333333333
2010-12-23,13.729166666666666
2010-12-24,14.729791666666666
2010-12-25,13.391041666666666
2010-12-26,9.992083333333333
2010-12-27,10.527291666666667
2010-12-28,15.465208333333335
2010-12-29,16.265416666666667
2010-12-30,16.992916666666666
2010-12-31,23.047708333333333
2011-01-01,22.95
2011-01-01,17.516170212765957
2011-01-02,19.739375
2011-01-03,18.65375
2011-01-04,24.326875
2011-01-05,24.03916666666667
2011-01-06,28.716458333333332
2011-01-07,31.949375
2011-01-08,28.949166666666667
2011-01-09,23.379583333333333
2011-01-10,35.08645833333333
2011-01-11,29.353333333333335
2011-01-12,26.005
2011-01-13,30.703333333333333
2011-01-14,28.289583333333336
2011-01-15,28.499583333333334
2011-01-16,24.92833333333333
2011-01-17,21.955
2011-01-18,24.271041666666665
2011-01-19,23.710624999999997
2011-01-20,26.325833333333335
2011-01-21,26.11520833333333
2011-01-22,17.823958333333334
2011-01-23,21.656666666666666
2011-01-24,26.601249999999997
2011-01-25,24.18104166666667
2011-01-26,26.703125
2011-01-27,30.365624999999998
2011-01-28,26.99875
2011-01-29,26.471666666666668
2011-01-30,34.66833333333333
2011-01-31,494.69812500000006
2011-02-01,323.6664583333333
2011-02-02,62.81375
2011-02-03,38.06375
2011-02-04,36.350833333333334
2011-02-05,33.73520833333333
2011-02-06,21.593958333333333
2011-02-07,28.03979166666667
2011-02-08,25.84958333333333
2011-02-09,26.896041666666665
2011-02-10,31.262291666666666
2011-02-11,28.613958333333333
2011-02-12,20.84875
2011-02-13,19.730416666666667
2011-02-14,25.211458333333336
2011-02-15,29.362291666666668
2011-02-16,30.34583333333333
2011-02-17,35.42875
2011-02-18,33.70854166666667
2011-02-19,32.70291666666667
2011-02-20,31.540833333333335
2011-02-21,29.465833333333332
2011-02-22,25.589166666666667
2011-02-23,25.755208333333332
2011-02-24,27.21375
2011-02-25,27.354583333333334
2011-02-26,28.183958333333333
2011-02-27,25.045416666666668
2011-02-28,28.964375
2011-03-01,25.362291666666668
2011-03-02,22.838541666666668
2011-03-03,23.973958333333332
2011-03-04,26.650000000000002
2011-03-05,21.2575
2011-03-06,16.966874999999998
2011-03-07,22.715833333333332
2011-03-08,26.522916666666664
2011-03-09,25.658125
2011-03-10,25.299374999999998
2011-03-11,27.091250000000002
2011-03-12,26.786041666666666
2011-03-13,26.917291666666667
2011-03-14,22.999375
2011-03-15,27.040208333333336
2011-03-16,27.158749999999998
2011-03-17,27.105416666666667
2011-03-18,24.921041666666667
2011-03-19,22.558541666666667
2011-03-20,22.003125
2011-03-21,25.775625
2011-03-22,26.916458333333335
2011-03-23,25.89625
2011-03-24,24.573541666666667
2011-03-25,24.643541666666668
2011-03-26,23.053749999999997
2011-03-27,22.987708333333334
2011-03-28,27.547708333333333
2011-03-29,28.043333333333333
2011-03-30,27.10729166666667
2011-03-31,25.272499999999997
2011-04-01,25.436458333333334
2011-04-02,23.970208333333332
2011-04-03,21.604791666666667
2011-04-04,24.195625000000003
2011-04-05,25.972291666666667
2011-04-06,26.078333333333333
2011-04-07,26.323541666666667
2011-04-08,25.895833333333332
2011-04-09,26.83375
2011-04-10,22.459999999999997
2011-04-11,27.383958333333336
2011-04-12,27.750833333333333
2011-04-13,27.414375000000003
2011-04-14,27.753125
2011-04-15,28.017291666666665
2011-04-16,27.668541666666666
2011-04-17,25.42770833333333
2011-04-18,27.564791666666665
2011-04-19,30.119791666666668
2011-04-20,28.07875
2011-04-21,26.691041666666667
2011-04-22,22.592916666666667
2011-04-23,22.421041666666667
2011-04-24,22.825
2011-04-25,24.083125
2011-04-26,23.948958333333334
2011-04-27,24.96166666666667
2011-04-28,24.168541666666666
2011-04-29,24.535
2011-04-30,25.787499999999998
2011-05-01,25.708541666666665
2011-05-02,28.717291666666668
2011-05-03,32.554375
2011-05-04,31.15125
2011-05-05,33.949999999999996
2011-05-06,34.041875
2011-05-07,30.40416666666667
2011-05-08,27.109375
2011-05-09,34.22145833333334
2011-05-10,36.173541666666665
2011-05-11,31.828125
2011-05-12,33.356875
2011-05-13,29.81958333333333
2011-05-14,31.217916666666667
2011-05-15,31.323958333333334
2011-05-16,37.18875
2011-05-17,34.80645833333333
2011-05-18,34.79958333333334
2011-05-19,32.13645833333333
2011-05-20,35.06041666666667
2011-05-21,27.3875
2011-05-22,23.847708333333333
2011-05-23,27.412916666666664
2011-05-24,30.74
2011-05-25,35.00625
2011-05-26,37.573541666666664
2011-05-27,42.09520833333333
2011-05-28,40.29895833333333
2011-05-29,33.594791666666666
2011-05-30,79.09770833333333
2011-05-31,42.111041666666665
2011-06-01,34.061875
2011-06-02,29.83729166666667
2011-06-03,28.491249999999997
2011-06-04,26.562083333333334
2011-06-05,25.787916666666664
2011-06-06,32.77291666666667
2011-06-07,30.75708333333333
2011-06-08,39.168124999999996
2011-06-09,31.549374999999998
2011-06-10,29.680833333333336
2011-06-11,27.256041666666665
2011-06-12,24.632499999999997
2011-06-13,26.772499999999997
2011-06-14,30.831041666666668
2011-06-15,33.346875000000004
2011-06-16,33.229791666666664
2011-06-17,29.259375000000002
2011-06-18,28.638958333333335
2011-06-19,22.697083333333335
2011-06-20,26.535833333333333
2011-06-21,25.502499999999998
2011-06-22,27.474791666666665
2011-06-23,26.637916666666666
2011-06-24,24.119375
2011-06-25,20.45875
2011-06-26,18.506249999999998
2011-06-27,25.701458333333335
2011-06-28,27.6975
2011-06-29,25.487916666666667
2011-06-30,24.46166666666667
2011-07-01,24.091041666666666
2011-07-02,16.589583333333334
2011-07-03,17.605416666666667
2011-07-04,21.143958333333334
2011-07-05,28.435000000000002
2011-07-06,27.832291666666666
2011-07-07,31.5
2011-07-08,33.04625
2011-07-09,30.833125
2011-07-10,29.609166666666667
2011-07-11,41.050000000000004
2011-07-12,38.017916666666665
2011-07-13,38.97770833333333
2011-07-14,43.395
2011-07-15,38.68666666666667
2011-07-16,29.814166666666665
2011-07-17,24.407708333333332
2011-07-18,24.989791666666665
2011-07-19,27.533541666666665
2011-07-20,27.881041666666665
2011-07-21,30.08458333333333
2011-07-22,31.376666666666665
2011-07-23,28.431458333333335
2011-07-24,25.80458333333333
2011-07-25,26.97083333333333
2011-07-26,32.55104166666667
2011-07-27,36.68
2011-07-28,34.76708333333333
2011-07-29,30.158541666666665
2011-07-30,21.865624999999998
2011-07-31,20.145416666666666
2011-08-01,22.527083333333334
2011-08-02,27.355625
2011-08-03,27.310000000000002
2011-08-04,29.24083333333333
2011-08-05,32.363958333333336
2011-08-06,32.16625
2011-08-07,30.454791666666665
2011-08-08,33.76479166666667
2011-08-09,37.525625
2011-08-10,34.519375000000004
2011-08-11,39.035833333333336
2011-08-12,37.68083333333333
2011-08-13,30.70520833333333
2011-08-14,27.493333333333336
2011-08-15,33.08104166666667
2011-08-16,33.36895833333333
2011-08-17,32.27770833333333
2011-08-18,32.541875
2011-08-19,29.255208333333332
2011-08-20,24.281458333333333
2011-08-21,21.060416666666665
2011-08-22,29.807916666666667
2011-08-23,26.182916666666667
2011-08-24,24.896041666666665
2011-08-25,25.100416666666664
2011-08-26,27.885625
2011-08-27,24.687083333333334
2011-08-28,24.465
2011-08-29,32.923541666666665
2011-08-30,32.86333333333334
2011-08-31,31.507708333333337
2011-09-01,30.589375
2011-09-02,24.29875
2011-09-03,19.006666666666668
2011-09-04,17.536666666666665
